up_label,down_label,state,cace,se,down_primary,upyear_char,upyear,weights,bandwidth
presprimary08,12,MT,0.5531416321940749,0.3342834282596938,general,08,2008,8.94891339464782,60
presprimary08,12,NV,0.7504332894696973,1.2163892963183667,general,08,2008,0.6758570061934277,60
presprimary08,12,OR,-0.11755488891003936,0.16192248380120208,general,08,2008,38.14043885915446,60
presprimary08,12,PA,-0.1720185216910362,0.2118834910815711,general,08,2008,22.27438695903943,60
presprimary08,12,RI,-0.06669514688978,0.7625471142399834,general,08,2008,1.7197552195532424,60
presprimary08,presprimary12,AR,1.801751970537751,1.2132173813724494,primary,08,2008,0.6793956355712738,60
presprimary08,presprimary12,FL,-0.015536093679228504,0.06236642026264638,primary,08,2008,257.0978034163912,60
presprimary08,presprimary12,IL,0.020978853312765167,0.043325705706345634,primary,08,2008,532.7319074355975,60
presprimary08,presprimary12,KY,0.1091322890118599,0.15036063065303232,primary,08,2008,44.23150562080364,60
presprimary08,presprimary12,MI,-8.239226900057394,11.60890734939429,primary,08,2008,0.0074202290219301525,60
presprimary08,presprimary12,MO,-0.14278808524614217,0.0934539431542338,primary,08,2008,114.4998028624765,60
presprimary08,presprimary12,MT,-0.0733571767431647,0.2310516898201688,primary,08,2008,18.73189444083845,60
presprimary08,presprimary12,NV,0.05845960427653708,0.22123844742294926,primary,08,2008,20.43049061518383,60
presprimary08,presprimary12,OR,0.08022536178799285,0.06451251842484844,primary,08,2008,240.27689315890385,60
presprimary08,presprimary12,PA,-0.02867476039110271,0.03297979729000954,primary,08,2008,919.3990192500937,60
presprimary08,presprimary12,RI,-0.02458249506053896,0.0839246189297716,primary,08,2008,141.9780621069584,60
presprimary08,primary10,AR,2.3100024117795415,1.5491743248629688,primary,08,2008,0.41667689455407175,60
presprimary08,primary10,FL,0.042066004711471615,0.06902838757405869,primary,08,2008,209.86718741288345,60
presprimary08,primary10,IL,-0.027121135814651906,0.03926551468622851,primary,08,2008,648.6006969717976,60
presprimary08,primary10,KY,0.4181763763367583,0.3401144214913709,primary,08,2008,8.644699584916092,60
presprimary08,primary10,MI,-24.306643381912057,51.38645111332112,primary,08,2008,3.7870649160382685e-4,60
presprimary08,primary10,MO,-0.28409536626317833,0.16848389019731688,primary,08,2008,35.2276146378269,60
presprimary08,primary10,MT,0.13120438532895365,0.1914906494149319,primary,08,2008,27.27123815402496,60
presprimary08,primary10,NV,-0.12063254818028755,0.31569763404688234,primary,08,2008,10.03361299053489,60
presprimary08,primary10,OR,0.10595082825794885,0.0832411773147432,primary,08,2008,144.31902029618303,60
presprimary08,primary10,PA,0.023275412965665133,0.03228461837266449,primary,08,2008,959.4198195221654,60
presprimary08,primary10,RI,-0.09678273133191366,0.2623464390828197,primary,08,2008,14.529465983065757,60
primary02,02,CO,-23.13523149484935,10.809718722017024,general,02,2002,0.008557978936153891,60
primary02,02,CT,-27.070721878237844,23.818551776949437,general,02,2002,0.0017626630323631033,60
primary02,02,FL,-0.04484516803232986,0.3315886811028515,general,02,2002,9.09495606230244,60
primary02,02,IL,0.2595501306435692,0.11371892521987965,general,02,2002,77.32759569960135,60
primary02,02,MI,0.5035508903391196,0.9446023528821365,general,02,2002,1.1207324685134263,60
primary02,02,MO,0.8979793173325709,0.6368108410404602,general,02,2002,2.465920684747218,60
primary02,02,MT,-0.14713478433270638,1.321833219545748,general,02,2002,0.5723302170857367,60
primary02,02,NV,0.1420747524333856,1.234147615801538,general,02,2002,0.6565469420382001,60
primary02,02,OK,-2.9159263579490617,5.137177093150726,general,02,2002,0.03789229635843922,60
primary02,04,CO,17.458794347454692,14.826185237585124,general,02,2002,0.004549264167524203,60
primary02,04,CT,-45.76963575424463,39.79320686279669,general,02,2002,6.315127465817295e-4,60
primary02,04,FL,-0.3736342129443468,0.47709112937261156,general,02,2002,4.393365310195064,60
primary02,04,IL,0.6447508378558306,0.253852700790036,general,02,2002,15.518024148967585,60
primary02,04,MO,0.3704117282610716,1.1502668848521334,general,02,2002,0.7557928271877616,60
primary02,04,MT,-0.6368603280962134,2.824333827684131,general,02,2002,0.12536258667640576,60
primary02,04,NV,-0.34654049405164045,2.551092873466534,general,02,2002,0.15365527029021578,60
primary02,04,OK,-17.477199615910887,15.652242135045954,general,02,2002,0.004081754541680501,60
primary02,06,CO,-2.260345104417829,10.827311428645842,general,02,2002,0.008530190745704713,60
primary02,06,CT,-18.48898320004128,23.221988734156234,general,02,2002,0.0018543904410427644,60
primary02,06,FL,-0.16066422969717065,0.43542666814860614,general,02,2002,5.274362213086669,60
primary02,06,IL,0.16651017928390366,0.16463697547300885,general,02,2002,36.89310787795012,60
primary02,06,MO,-0.16756256421075363,0.9196294621404942,general,02,2002,1.1824267532971153,60
primary02,06,MT,-0.6079875190708719,2.770463171408783,general,02,2002,0.13028524600464172,60
primary02,06,NV,1.4978031403292427,1.6574877431964354,general,02,2002,0.36399829457331606,60
primary02,06,OK,-1.9964094131522485,6.309553326657055,general,02,2002,0.0251190244994166,60
