up_label,down_label,state,cace,se,up_primary,down_primary,upyear_char,downyear_char,upyear,downyear,weights
94,98,FL05,0.07352727578473611,0.07073056957550299,general,general,94,98,1994,1998,199.8875243904036
94,98,IL,0.16820648864998214,0.07250663853801584,general,general,94,98,1994,1998,190.2148666952207
94,98,MO,0.05168689316890578,0.060834936852513455,general,general,94,98,1994,1998,270.20530839737233
94,98,MO05,0.10134193373634443,0.06670104648910233,general,general,94,98,1994,1998,224.76811558723344
94,presprimary00,CO,-0.04002623926782931,0.0356044688264648,general,primary,94,00,1994,1999.5,788.8437299567537
94,presprimary00,FL,0.026280456164027095,0.03452507686014587,general,primary,94,00,1994,1999.5,838.9395945748802
94,presprimary00,IL,0.04186237832685797,0.05106860324730866,general,primary,94,00,1994,1999.5,383.4352538394863
94,presprimary00,MO,0.07796091810422685,0.04195144585426106,general,primary,94,00,1994,1999.5,568.2064159463639
94,presprimary04,FL,0.02799979963179456,0.0438578068627314,general,primary,94,04,1994,2003.5,519.8836729813934
94,presprimary04,IL,0.01125758618766417,0.0755813818924799,general,primary,94,04,1994,2003.5,175.0533167701345
94,presprimary04,MO,0.059383923379316375,0.042720048544892676,general,primary,94,04,1994,2003.5,547.94444055562235
94,presprimary08,FL,0.25073294847332633,0.16363809012760872,general,primary,94,08,1994,2007.5,37.34489097274355
94,presprimary08,IL,0.22805268016150934,0.13702494029457352,general,primary,94,08,1994,2007.5,53.259950317356704
94,presprimary08,MO,0.23974521368945687,0.12397808627739948,general,primary,94,08,1994,2007.5,65.05941342705906
94,presprimary12,FL,0.2306159511691095,0.09339566968236027,general,primary,94,12,1994,2011.5,114.64272988743251
94,presprimary12,IL,0.09759411976713232,0.09021519787255315,general,primary,94,12,1994,2011.5,122.86850894234583
94,presprimary12,MO,0.13246539723079964,0.05157007401862098,general,primary,94,12,1994,2011.5,376.0144115451287
94,primary02,CO,0.024696247862128665,0.04602559271049476,general,primary,94,02,1994,2001.5,472.0643673859317
94,primary02,FL,0.11528637857557993,0.08103918947171547,general,primary,94,02,1994,2001.5,152.2684134305081
94,primary02,IL,0.09331500194697105,0.06924430299429173,general,primary,94,02,1994,2001.5,208.56042534464052
94,primary02,MO,0.017293591635000296,0.06001084770574225,general,primary,94,02,1994,2001.5,277.67736329043294
94,primary06,CO,0.07330305674044349,0.07469882056369143,general,primary,94,06,1994,2005.5,179.21423824608075
94,primary06,FL,-0.5992319185781437,0.27955919582061617,general,primary,94,06,1994,2005.5,12.795357808504262
94,primary06,IL,0.11572741485799432,0.07709538210346982,general,primary,94,06,1994,2005.5,168.2454273100805
94,primary06,MO,0.017072216834586765,0.06433267626385257,general,primary,94,06,1994,2005.5,241.6221602215087
94,primary10,FL,0.08476540077726409,0.09840355980254553,general,primary,94,10,1994,2009.5,103.27099963396356
94,primary10,IL,0.055279860710237445,0.08562873119650391,general,primary,94,10,1994,2009.5,136.38323327681505
94,primary10,MO,0.10810388923607765,0.09092905997804808,general,primary,94,10,1994,2009.5,120.94685984820632
94,primary98,CO,-0.02072396989260438,0.03733327568837797,general,primary,94,98,1994,1997.5,717.4767054502431
94,primary98,FL,-0.020446583179040124,0.03239011802726842,general,primary,94,98,1994,1997.5,953.1800387743456
94,primary98,IL,0.07019157507268567,0.047332791774610215,general,primary,94,98,1994,1997.5,446.35022557037456
94,primary98,MO,0.007730185608109712,0.03245615840212018,general,primary,94,98,1994,1997.5,949.3050068628339
96,00,AR,0.24610220525228657,0.09618705913199592,general,general,96,00,1996,2000,108.08531852946746
96,00,CO,0.15807526578262343,0.057261290789727304,general,general,96,00,1996,2000,304.984475074477
96,00,FL,0.1888433479641633,0.039062886821879715,general,general,96,00,1996,2000,655.3470206043368
96,00,FL05,0.11100326208779619,0.04015937216421691,general,general,96,00,1996,2000,620.0492275516253
96,00,IL,0.14364078472787445,0.04281745949749313,general,general,96,00,1996,2000,545.4540978392042
96,00,MI,0.3160862959845112,0.07320035359333041,general,general,96,00,1996,2000,186.6266421530287
96,00,MO,0.20863852809680966,0.06275752108220042,general,general,96,00,1996,2000,253.9033545051047
96,00,MO05,0.17927208755177604,0.05689341227264656,general,general,96,00,1996,2000,308.9413470997477
96,02,AR,0.20248907667104288,0.0925329098649645,general,general,96,02,1996,2002,116.79051160441125
96,02,CO,0.09987593450422262,0.05228163421427605,general,general,96,02,1996,2002,365.848847698029
96,02,FL,0.05576685647902913,0.03202269394451141,general,general,96,02,1996,2002,975.1788436288363
96,02,FL05,0.014235737204787123,0.032022742239620816,general,general,96,02,1996,2002,975.1759021984568
96,02,IL,0.10819417765028806,0.0326856896174589,general,general,96,02,1996,2002,936.0190665215055
96,02,MI,0.1912568761014492,0.04551059010725054,general,general,96,02,1996,2002,482.8086768491337
96,02,MO,0.15057068489936998,0.04933786987592321,general,general,96,02,1996,2002,410.80830000397873
96,02,MO05,0.12147485343941598,0.045032182317833666,general,general,96,02,1996,2002,493.1215840364773
96,04,AR,0.07143539094444362,0.1525438405361018,general,general,96,04,1996,2004,42.97448169790411
96,04,CO,0.25740288121060795,0.10985142330970371,general,general,96,04,1996,2004,82.8683369744711
96,04,FL,0.08376230788329074,0.06403416155205886,general,general,96,04,1996,2004,243.88020157106885
96,04,FL05,0.14479526315673685,0.10345538972010955,general,general,96,04,1996,2004,93.43159392676176
96,04,IL,0.26809951471113685,0.06459781396069907,general,general,96,04,1996,2004,239.64278452559623
96,04,MO,0.2102104188135437,0.09800783618797886,general,general,96,04,1996,2004,104.10663233815477
96,04,MO05,0.10355933220694541,0.06657672400417677,general,general,96,04,1996,2004,225.60834380618317
96,06,AR,0.1616123442337512,0.1160906361316954,general,general,96,06,1996,2006,74.20029263321705
96,06,CO,0.18872501847755455,0.08721393009556112,general,general,96,06,1996,2006,131.47049108583596
96,06,FL,0.18892637250204064,0.0655480041210031,general,general,96,06,1996,2006,232.74537267322265
96,06,IL,0.1522893215090869,0.04234178096650568,general,general,96,06,1996,2006,557.7784839633899
96,06,MO,0.23438790181481187,0.08247820330876654,general,general,96,06,1996,2006,147.00144927358676
96,08,AR,-0.0876146374632039,0.18778327412986157,general,general,96,08,1996,2008,28.358691357063222
96,08,CO,0.10456328752567384,0.14553487166348308,general,general,96,08,1996,2008,47.21346402080162
96,08,FL,0.049801743037731834,0.08637683508898464,general,general,96,08,1996,2008,134.0310518103126
96,08,IL,0.4192435685794633,0.08847437048319697,general,general,96,08,1996,2008,127.75121450667129
96,08,MO,0.3287708150504471,0.12024700046171326,general,general,96,08,1996,2008,69.15944452089143
96,10,AR,0.0847082301698402,0.1324487125558656,general,general,96,10,1996,2010,57.003893189805034
96,10,FL,0.11878282283739361,0.05340970569849763,general,general,96,10,1996,2010,350.5577963547053
96,10,IL,0.23384395770193697,0.05751385468521855,general,general,96,10,1996,2010,302.31176469466135
96,10,MO,0.3111274822307256,0.08179296701033344,general,general,96,10,1996,2010,149.47483245507456
96,12,AR,0.009223393193100438,0.18528031750069301,general,general,96,12,1996,2012,29.130063240537634
96,12,FL,0.1754185568793224,0.09389104095931973,general,general,96,12,1996,2012,113.43620580667714
96,12,IL,0.41370114099268795,0.08784346537361407,general,general,96,12,1996,2012,129.59286158633637
96,12,MO,0.24484748271910148,0.1285680522706511,general,general,96,12,1996,2012,60.49700443562386
96,98,AR,0.17850384417975043,0.05767582203742277,general,general,96,98,1996,1998,300.6162228818227
96,98,CO,0.036596364605421206,0.03924180587721514,general,general,96,98,1996,1998,649.3846667739448
96,98,FL,0.10168118314274743,0.018642923278257298,general,general,96,98,1996,1998,2877.212744825387
96,98,FL05,0.06048582034794858,0.016810477144731457,general,general,96,98,1996,1998,3538.668816166344
96,98,IL,0.15861768036080165,0.022710602758683557,general,general,96,98,1996,1998,1938.843156918272
96,98,MI,0.465204739762601,0.04315735394338057,general,general,96,98,1996,1998,536.89626301154
96,98,MO,0.09800761988250692,0.026801604514601896,general,general,96,98,1996,1998,1392.1255720326212
96,98,MO05,0.08174941743201154,0.024641719426850256,general,general,96,98,1996,1998,1646.8649374688373
96,presprimary00,AR,0.0220465341395884,0.04305131263535996,general,primary,96,00,1996,1999.5,539.5444191602421
96,presprimary00,CO,-0.011176863155803518,0.01320872334691654,general,primary,96,00,1996,1999.5,5731.632172996917
96,presprimary00,FL,0.01120838252711722,0.009161101278111998,general,primary,96,00,1996,1999.5,11915.2903932551
96,presprimary00,IL,0.043571696250339416,0.016027396056851335,general,primary,96,00,1996,1999.5,3892.907298020079
96,presprimary00,MI,0.11708369277444998,0.02280520504146966,general,primary,96,00,1996,1999.5,1922.790808168104
96,presprimary00,MO,-0.013008332546186972,0.019000484337567413,general,primary,96,00,1996,1999.5,2769.9418810181246
96,presprimary04,AR,0.0358144148673837,0.05878155062305729,general,primary,96,04,1996,2003.5,289.41292554515894
96,presprimary04,FL,0.008738316301902617,0.009780203916824048,general,primary,96,04,1996,2003.5,10454.521983871828
96,presprimary04,IL,0.0752335451335124,0.024199222369316837,general,primary,96,04,1996,2003.5,1707.6433817642692
96,presprimary04,MO,0.04026540572642682,0.021088419318886855,general,primary,96,04,1996,2003.5,2248.598637170274
96,presprimary08,AR,0.09923609583827682,0.06217811695578916,general,primary,96,08,1996,2007.5,258.6573769819536
96,presprimary08,FL,0.10708811562587688,0.036625050573197544,general,primary,96,08,1996,2007.5,745.4929382180554
96,presprimary08,IL,0.12058375529363079,0.04618345417098738,general,primary,96,08,1996,2007.5,468.8427196921486
96,presprimary08,MI,0.057948280557257245,0.027613235082009812,general,primary,96,08,1996,2007.5,1311.4913168164876
96,presprimary08,MO,0.2059227093781371,0.05960933866162196,general,primary,96,08,1996,2007.5,281.4306494448793
96,presprimary12,AR,0.08985952011113224,0.0696283046659143,general,primary,96,12,1996,2011.5,206.2663379035747
96,presprimary12,FL,0.028542578220086594,0.024225318383772884,general,primary,96,12,1996,2011.5,1703.9663457190386
96,presprimary12,IL,0.06170116813561923,0.03003686214983912,general,primary,96,12,1996,2011.5,1108.3856059205434
96,presprimary12,MI,0.04665612096200961,0.021237910439153122,general,primary,96,12,1996,2011.5,2217.054810285663
96,presprimary12,MO,0.07224420448293459,0.02327198832103788,general,primary,96,12,1996,2011.5,1846.4307298117374
96,primary02,AR,0.0798421809550441,0.05302027350172173,general,primary,96,02,1996,2001.5,355.7263798282423
96,primary02,CO,0.038640205192011445,0.01703522257962552,general,primary,96,02,1996,2001.5,3445.9135298633164
96,primary02,FL,0.03940029149399757,0.01898489517186352,general,primary,96,02,1996,2001.5,2774.4927422513197
96,primary02,IL,0.08001654612094694,0.022219506221625298,general,primary,96,02,1996,2001.5,2025.4950818703196
96,primary02,MI,0.08748942548756238,0.025555753599343114,general,primary,96,02,1996,2001.5,1531.1671945026876
96,primary02,MO,0.04815191242154812,0.02647213236500364,general,primary,96,02,1996,2001.5,1426.9940050368775
96,primary06,AR,0.08608649947192486,0.05969331908470961,general,primary,96,06,1996,2005.5,280.63933678260906
96,primary06,CO,0.0024614979257538113,0.024415143343368865,general,primary,96,06,1996,2005.5,1677.573059882695
96,primary06,FL,0.15618841057381885,0.06707445566401994,general,primary,96,06,1996,2005.5,222.27247542958466
96,primary06,IL,0.07075850900971531,0.024758899079832176,general,primary,96,06,1996,2005.5,1631.3131641252933
96,primary06,MI,0.041416877444917,0.01914913390078441,general,primary,96,06,1996,2005.5,2727.1041737635855
96,primary06,MO,0.08765060755350282,0.030650799173253543,general,primary,96,06,1996,2005.5,1064.4282564056455
96,primary10,AR,0.007613462617895282,0.09442314499675997,general,primary,96,10,1996,2009.5,112.1613109761011
96,primary10,FL,0.003505547035088671,0.027744105789765168,general,primary,96,10,1996,2009.5,1299.1477228530623
96,primary10,IL,0.09047740176188704,0.03263808662429139,general,primary,96,10,1996,2009.5,938.7514450088855
96,primary10,MI,0.06422327925147593,0.026168441548638538,general,primary,96,10,1996,2009.5,1460.307385499765
96,primary10,MO,0.12325548826628853,0.045544411123333454,general,primary,96,10,1996,2009.5,482.0918812343951
96,primary98,AR,0.11163056290927093,0.043300364651594384,general,primary,96,98,1996,1997.5,533.3556406951873
96,primary98,CO,-0.03396141357301786,0.016039750014744718,general,primary,96,98,1996,1997.5,3886.9129038377973
96,primary98,FL,0.018955247096886122,0.008561165055105095,general,primary,96,98,1996,1997.5,13643.765918783476
96,primary98,IL,0.10600292638176784,0.014766507244135904,general,primary,96,98,1996,1997.5,4586.10965309085
96,primary98,MI,0.1458221820244023,0.023780382496027173,general,primary,96,98,1996,1997.5,1768.325983733019
96,primary98,MO,0.02511874312979363,0.017894514851505477,general,primary,96,98,1996,1997.5,3122.91485150914
98,00,AR,1.1218462323584346,0.21120487941842392,general,general,98,00,1998,2000,22.417754313988972
98,00,CO,0.07437904502462961,0.06621699623662809,general,general,98,00,1998,2000,228.06626359074312
98,00,FL,0.22000805038978247,0.11943489709099425,general,general,98,00,1998,2000,70.10314801804473
98,00,FL05,0.13146007052185707,0.1212201453529595,general,general,98,00,1998,2000,68.05348953382205
98,00,IL,0.33709766463976437,0.09153172866646668,general,general,98,00,1998,2000,119.35941208150241
98,00,MI,0.22700414357710325,0.05759630017651359,general,general,98,00,1998,2000,301.4469034746308
98,00,MO,0.2598110715403301,0.17665597197548707,general,general,98,00,1998,2000,32.04375132336385
98,00,MO05,0.319366976543647,0.1360609985933091,general,general,98,00,1998,2000,54.017277520028905
98,02,AR,0.4663027999535283,0.19709189784642028,general,general,98,02,1998,2002,25.74319563408314
98,02,CO,0.10643668911633544,0.05324239139982309,general,general,98,02,1998,2002,352.76451507605617
98,02,FL,0.3347450053436602,0.09752068454790341,general,general,98,02,1998,2002,105.149331920068
98,02,FL05,0.25805736998130174,0.08874084318938892,general,general,98,02,1998,2002,126.98513883454851
98,02,IL,0.3270814527634416,0.0662727561151486,general,general,98,02,1998,2002,227.68264902356404
98,02,MI,0.18498932309916905,0.038494636743728244,general,general,98,02,1998,2002,674.8380293096166
98,02,MO,0.3872317850782444,0.12287535622416917,general,general,98,02,1998,2002,66.23238898473586
98,02,MO05,0.3747846330317538,0.09862612059128106,general,general,98,02,1998,2002,102.80544057240854
98,04,AR,1.0508823057109817,0.33332237836387935,general,general,98,04,1998,2004,9.000591597514553
98,04,CO,0.3962396141277921,0.12030037876406496,general,general,98,04,1998,2004,69.09808486803239
98,04,FL,0.44878204407078065,0.20080755370893544,general,general,98,04,1998,2004,24.799327790937095
98,04,FL05,0.5488778666575937,0.3227081534077972,general,general,98,04,1998,2004,9.602407305762892
98,04,IL,0.6219786209928188,0.13571634826540993,general,general,98,04,1998,2004,54.29197856501916
98,04,MO,0.6325826036332711,0.24012337044659351,general,general,98,04,1998,2004,17.343276130630596
98,04,MO05,0.5537709449024603,0.15781035417734887,general,general,98,04,1998,2004,40.15401814810677
98,06,AR,0.8471017105593568,0.2480085773689382,general,general,98,06,1998,2006,16.257980477014442
98,06,CO,0.3268229636845384,0.08349297934107146,general,general,98,06,1998,2006,143.44984484289634
98,06,FL,0.4048063201564506,0.23152525821737785,general,general,98,06,1998,2006,18.655343303679285
98,06,IL,0.6089226829614831,0.09055001784577073,general,general,98,06,1998,2006,121.96154561149721
98,06,MO,0.37062591017364643,0.20374301201191244,general,general,98,06,1998,2006,24.089875503682318
98,08,AR,1.1846008904424226,0.43726206778618537,general,general,98,08,1998,2008,5.230177060918795
98,08,CO,0.5111198695004506,0.15502206198005222,general,general,98,08,1998,2008,41.611462645418364
98,08,FL,0.912137814401786,0.27654247081477185,general,general,98,08,1998,2008,13.076042467888275
98,08,IL,0.8588712729188849,0.18125212531961382,general,general,98,08,1998,2008,30.43923857837351
98,08,MO,0.8150143697298093,0.2942928606599974,general,general,98,08,1998,2008,11.546239107047072
98,10,AR,0.5641935088367438,0.2968753459157628,general,general,98,10,1998,2010,11.346233946760975
98,10,FL,0.4825524425055972,0.17172537370353722,general,general,98,10,1998,2010,33.91025531894457
98,10,IL,0.866863966984945,0.126367053479078,general,general,98,10,1998,2010,62.62277114052874
98,10,MO,0.6102332123671491,0.19920191867209674,general,general,98,10,1998,2010,25.20072096877078
98,12,AR,1.2043081681638639,0.45103623975383605,general,general,98,12,1998,2012,4.915606663318251
98,12,FL,1.087753552066546,0.31110746608348877,general,general,98,12,1998,2012,10.331874751442795
98,12,IL,0.9679782143530963,0.20352238951729412,general,general,98,12,1998,2012,24.14213166184679
98,12,MO,0.8299396090207035,0.3021153013797894,general,general,98,12,1998,2012,10.956063898269345
98,presprimary00,AR,0.16095376155477326,0.09630960691027433,general,primary,98,00,1998,1999.5,107.81043030225698
98,presprimary00,CO,0.01694028123287683,0.017189170249072547,general,primary,98,00,1998,1999.5,3384.466142813533
98,presprimary00,FL,0.04916255703382975,0.027420139046225527,general,primary,98,00,1998,1999.5,1330.0277261994504
98,presprimary00,IL,0.13964057401653615,0.034091060648641154,general,primary,98,00,1998,1999.5,860.4367939509596
98,presprimary00,MI,0.16611064964872801,0.015931210183001827,general,primary,98,00,1998,1999.5,3940.0566418357485
98,presprimary00,MO,0.140392783920363,0.053976936120238954,general,primary,98,00,1998,1999.5,343.2286575263196
98,presprimary04,AR,0.2938211299515408,0.12367506319541374,general,primary,98,04,1998,2003.5,65.37861529774658
98,presprimary04,FL,0.022738215717659355,0.03204031309442802,general,primary,98,04,1998,2003.5,974.1066257637972
98,presprimary04,IL,0.20850276336831106,0.0486817293765797,general,primary,98,04,1998,2003.5,421.95681394803023
98,presprimary04,MO,0.03896437609273205,0.04711787303142297,general,primary,98,04,1998,2003.5,450.43138644818697
98,presprimary08,AR,0.29748596404584154,0.13578543251683128,general,primary,98,08,1998,2007.5,54.23674780143671
98,presprimary08,FL,0.3773961938997637,0.12280441161634131,general,primary,98,08,1998,2007.5,66.30893653000734
98,presprimary08,IL,0.4346162544702449,0.09427389328942504,general,primary,98,08,1998,2007.5,112.51673320232901
98,presprimary08,MI,0.06471627808809846,0.02124886038902185,general,primary,98,08,1998,2007.5,2214.770416348948
98,presprimary08,MO,0.2870625088825802,0.14074269376135545,general,primary,98,08,1998,2007.5,50.483363445669376
98,presprimary12,AR,0.4470830131118257,0.16028503204086836,general,primary,98,12,1998,2011.5,38.92369521954065
98,presprimary12,FL,0.333142264028916,0.07486892542262888,general,primary,98,12,1998,2011.5,178.4008011411332
98,presprimary12,IL,0.3087313747415679,0.0688732504184074,general,primary,98,12,1998,2011.5,210.81370487882094
98,presprimary12,MI,0.035348193714243685,0.017760594950783266,general,primary,98,12,1998,2011.5,3170.1877270146492
98,presprimary12,MO,0.041204762426947025,0.05523617134592703,general,primary,98,12,1998,2011.5,327.7576700769894
98,primary02,AR,0.37763941234152415,0.11806242213128487,general,primary,98,02,1998,2001.5,71.74251915466877
98,primary02,CO,0.005961653584245595,0.019716542775321522,general,primary,98,02,1998,2001.5,2572.3998132434886
98,primary02,FL,0.19370025024424717,0.05359272551893907,general,primary,98,02,1998,2001.5,348.16756624824336
98,primary02,IL,0.1470901491676131,0.04474433109685422,general,primary,98,02,1998,2001.5,499.48673609485627
98,primary02,MI,0.07619120952157733,0.021876048143526172,general,primary,98,02,1998,2001.5,2089.595667062888
98,primary02,MO,0.18459723998469144,0.06684444277108804,general,primary,98,02,1998,2001.5,223.80479419531542
98,primary06,AR,0.4153609015255194,0.14066838726349326,general,primary,98,06,1998,2005.5,50.53671207341277
98,primary06,CO,-0.004656223425476984,0.023025396723078934,general,primary,98,06,1998,2005.5,1886.1913832287055
98,primary06,FL,0.3560949141566076,0.22994204775209373,general,primary,98,06,1998,2005.5,18.913121419953452
98,primary06,IL,0.18086051491645008,0.046260184560606314,general,primary,98,06,1998,2005.5,467.2886986699399
98,primary06,MI,0.0035264901139716513,0.01658815487340192,general,primary,98,06,1998,2005.5,3634.1582691705034
98,primary06,MO,0.0788627734078989,0.07103358586623917,general,primary,98,06,1998,2005.5,198.18579451285234
98,primary10,AR,0.4698663882341645,0.1712565543976159,general,primary,98,10,1998,2009.5,34.0961698693823
98,primary10,FL,0.17191946729694133,0.07277412242759339,general,primary,98,10,1998,2009.5,188.81915332472383
98,primary10,IL,0.2953170989537003,0.06037528600677941,general,primary,98,10,1998,2009.5,274.33523932225864
98,primary10,MI,0.05549681778397596,0.021090158592395016,general,primary,98,10,1998,2009.5,2248.2277753999533
98,primary10,MO,0.28628611691764894,0.10622897306808934,general,primary,98,10,1998,2009.5,88.61638586872346
presprimary00,00,AR,0.34873492674837825,0.5855819178804997,primary,general,00,00,2000,2000,2.916249548397272
presprimary00,00,CO,-2.762766118590353,0.9954470829611761,primary,general,00,00,2000,2000,1.0091684009092488
presprimary00,00,CT,-3.5345723281815253,1.350152011441283,primary,general,00,00,2000,2000,0.5485732981597022
presprimary00,00,FL,-1.942871694633678,0.7396399153608901,primary,general,00,00,2000,2000,1.8279289856276044
presprimary00,00,IL,-0.2234572922880843,0.1883130857814045,primary,general,00,00,2000,2000,28.19934364906136
presprimary00,00,MI,-2.8547418361827406,0.4366003479235506,primary,general,00,00,2000,2000,5.246042988534854
presprimary00,00,MO,-2.206498224149043,0.4939351322251498,primary,general,00,00,2000,2000,4.098832444013436
presprimary00,00,MT,-1.46290156540766,1.0819694559313973,primary,general,00,00,2000,2000,0.8542205173276735
presprimary00,00,NV,3.2682855037806147,0.41507118120736053,primary,general,00,00,2000,2000,5.8043666498764885
presprimary00,02,AR,1.2344760297383128,0.4021633196122032,primary,general,00,02,2000,2002,6.182940765749176
presprimary00,02,CO,-0.9266266280551915,0.2784626064362798,primary,general,00,02,2000,2002,12.896332810867772
presprimary00,02,CT,-0.3173858773789173,0.351395277237629,primary,general,00,02,2000,2002,8.098566626547456
presprimary00,02,FL,-0.04379027177579769,0.25116186965765597,primary,general,00,02,2000,2002,15.852311051306264
presprimary00,02,IL,-0.13349495824000854,0.0662046701195971,primary,general,00,02,2000,2002,228.15119515661317
presprimary00,02,MI,-0.5716807143179371,0.14270030799863007,primary,general,00,02,2000,2002,49.1077661460772
presprimary00,02,MO,-0.0311368115560324,0.14712744035837516,primary,general,00,02,2000,2002,46.19687952847536
presprimary00,02,MT,-8.245735777374843e-4,0.5108717174255044,primary,general,00,02,2000,2002,3.831565724588178
presprimary00,02,NV,0.6948107783638521,0.3327039767525622,primary,general,00,02,2000,2002,9.034081748035069
presprimary00,04,AR,1.535571701675121,0.6534765794321652,primary,general,00,04,2000,2004,2.341746855837062
presprimary00,04,CO,-1.6175372717881835,0.6236044265831617,primary,general,00,04,2000,2004,2.5714709436220184
presprimary00,04,CT,-1.651752772093877,0.9856072184591765,primary,general,00,04,2000,2004,1.029419163875352
presprimary00,04,FL,-0.49870415654962313,0.48962180111862125,primary,general,00,04,2000,2004,4.171368004705709
presprimary00,04,IL,-0.22788099570932233,0.12416141049214925,primary,general,00,04,2000,2004,64.86743492497898
presprimary00,04,MO,-0.6868552583321347,0.2893466819040881,primary,general,00,04,2000,2004,11.944362824157562
presprimary00,04,MT,0.5645332911403809,0.7841392946946115,primary,general,00,04,2000,2004,1.6263483168970576
presprimary00,04,NV,1.3237502986135916,0.5764636935205756,primary,general,00,04,2000,2004,3.0092348306001915
presprimary00,06,AR,0.9469100818011064,0.4661719871248671,primary,general,00,06,2000,2006,4.601587182820576
presprimary00,06,CO,-1.1303992011090567,0.43108557538069947,primary,general,00,06,2000,2006,5.381124222529764
presprimary00,06,CT,-0.8826896459454042,0.6056408557578666,primary,general,00,06,2000,2006,2.7262750630495742
presprimary00,06,FL,-0.4771779741140915,0.4982350433332731,primary,general,00,06,2000,2006,4.02838953698351
presprimary00,06,IL,-0.16875420573133068,0.08544797782869114,primary,general,00,06,2000,2006,136.96084325693988
presprimary00,06,MO,-0.8518339727301916,0.22566744598987007,primary,general,00,06,2000,2006,19.636413664962216
presprimary00,06,MT,0.3842700385276458,0.7989868103356464,primary,general,00,06,2000,2006,1.5664653035438596
presprimary00,06,NV,0.20127812893366112,0.40068650429293445,primary,general,00,06,2000,2006,6.228601843812441
presprimary00,08,AR,1.5792119022084494,0.8326927286534762,primary,general,00,08,2000,2008,1.442216485249491
presprimary00,08,CO,-1.693242872101876,0.8629050574471274,primary,general,00,08,2000,2008,1.342993687178405
presprimary00,08,CT,-0.7444201179659088,1.2823533955133177,primary,general,00,08,2000,2008,0.6081133642266421
presprimary00,08,FL,-0.28286024677564475,0.6462231919295031,primary,general,00,08,2000,2008,2.394610705692211
presprimary00,08,IL,-0.48741888337600686,0.1805114964468189,primary,general,00,08,2000,2008,30.689532085136808
presprimary00,08,MO,-0.602584562489802,0.34325318430237084,primary,general,00,08,2000,2008,8.487325346291932
presprimary00,08,MT,0.10631577576601242,1.1583068640942626,primary,general,00,08,2000,2008,0.7453371013631787
presprimary00,08,NV,0.5185422190191452,0.7550057324610604,primary,general,00,08,2000,2008,1.7542823820808413
presprimary00,10,AR,0.2766051665144627,0.5711429737142774,primary,general,00,10,2000,2010,3.0655635470315548
presprimary00,10,CT,0.2632640344776858,0.7408445222756573,primary,general,00,10,2000,2010,1.8219894243159291
presprimary00,10,FL,0.054945327178027685,0.3614209608801621,primary,general,00,10,2000,2010,7.655495889141268
presprimary00,10,IL,-0.06144149289041108,0.11347303669048486,primary,general,00,10,2000,2010,77.66308632092847
presprimary00,10,MO,-0.4332923929143206,0.23200484207794608,primary,general,00,10,2000,2010,18.5782970283796
presprimary00,10,MT,0.1982750692960492,0.8182089644220663,primary,general,00,10,2000,2010,1.4937280388267595
presprimary00,10,NV,0.8637870611512406,0.5508962278815536,primary,general,00,10,2000,2010,3.2950378119390495
presprimary00,12,AR,1.7223667763142694,0.8742530010711852,primary,general,00,12,2000,2012,1.3083554156309827
presprimary00,12,CT,-0.37940249735353765,1.1259210075217092,primary,general,00,12,2000,2012,0.7888313377030108
presprimary00,12,FL,0.1298170438786342,0.7061022349636853,primary,general,00,12,2000,2012,2.005694703905208
presprimary00,12,IL,-0.3689133487611691,0.19597811626144268,primary,general,00,12,2000,2012,26.03663423725946
presprimary00,12,MO,-0.7280775986492174,0.36255550942231557,primary,general,00,12,2000,2012,7.607658018167142
presprimary00,12,MT,0.6312154640388212,1.2289151584332687,primary,general,00,12,2000,2012,0.6621497167475067
presprimary00,12,NV,0.2673753807027513,0.8561588590875354,primary,general,00,12,2000,2012,1.3642416057151114
presprimary00,presprimary04,AR,0.6048008335322567,0.20569130082190237,primary,primary,00,04,2000,2003.5,23.63568266916224
presprimary00,presprimary04,CT,-0.005306198750877054,0.11312018988715414,primary,primary,00,04,2000,2003.5,78.14833851222356
presprimary00,presprimary04,FL,-0.01190590960432757,0.06894357153815588,primary,primary,00,04,2000,2003.5,210.38387233540487
presprimary00,presprimary04,IL,-0.03348201561575231,0.0451425664940201,primary,primary,00,04,2000,2003.5,490.71293634440616
presprimary00,presprimary04,MO,0.038146415967944484,0.05808809771547761,primary,primary,00,04,2000,2003.5,296.36416621908216
presprimary00,presprimary04,MT,0.02028894773052039,0.2801463246843036,primary,primary,00,04,2000,2003.5,12.74178115316576
presprimary00,presprimary04,NV,0.3766584718176956,0.20061112410185358,primary,primary,00,04,2000,2003.5,24.8479163936692
presprimary00,presprimary08,AR,-0.13674329548129416,0.24738055586901664,primary,primary,00,08,2000,2007.5,16.340633066248614
presprimary00,presprimary08,FL,-0.17425390037194227,0.2555898945494352,primary,primary,00,08,2000,2007.5,15.307795170232408
presprimary00,presprimary08,IL,0.014160218818541237,0.08768692959280906,primary,primary,00,08,2000,2007.5,130.05596428004458
presprimary00,presprimary08,MI,-0.09350732696252505,0.08347499425985724,primary,primary,00,08,2000,2007.5,143.51166539321824
presprimary00,presprimary08,MO,-0.12306571509973342,0.1601832542677245,primary,primary,00,08,2000,2007.5,38.97317386944021
presprimary00,presprimary08,MT,-0.09856171845718399,0.5965290147936883,primary,primary,00,08,2000,2007.5,2.8101975792900586
